Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,bloomington,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Replicate,Sample Name,source_name,SRA Study,Strain,time_of_harvesting,time_series_type,Tissue
SRR8522315,RNA-Seq,60,86598780,PRJNA518903,SAMN10862186,25205,37616596,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325484,GSM3588548,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588548,RAL-774_fatBody_T=4h19m,SRP183194,RAL-774,T=4h19m,Single observation,whole fat body
SRR8522316,RNA-Seq,60,68596200,PRJNA518903,SAMN10862185,25206,29784131,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325485,GSM3588549,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588549,RAL-786_fatBody_T=4h28m,SRP183194,RAL-786,T=4h28m,Single observation,whole fat body
SRR8522317,RNA-Seq,60,156385620,PRJNA518903,SAMN10862184,25208,67467480,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325486,GSM3588550,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588550,RAL-820_fatBody_T=4h38m,SRP183194,RAL-820,T=4h38m,Single observation,whole fat body
SRR8522318,RNA-Seq,60,76599180,PRJNA518903,SAMN10862183,25209,33399462,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325487,GSM3588551,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588551,RAL-852_fatBody_T=4h48m,SRP183194,RAL-852,T=4h48m,Single observation,whole fat body
SRR8522319,RNA-Seq,60,140476080,PRJNA518903,SAMN10862182,25445,61792665,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325488,GSM3588552,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588552,RAL-365_fatBody_T=4h57m,SRP183194,RAL-365,T=4h57m,Single observation,whole fat body
SRR8522320,RNA-Seq,60,116886180,PRJNA518903,SAMN10862181,25745,50971150,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325489,GSM3588553,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588553,RAL-714_fatBody_T=5h7m,SRP183194,RAL-714,T=5h7m,Single observation,whole fat body
SRR8522321,RNA-Seq,60,193909020,PRJNA518903,SAMN10862180,28122,84112155,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325562,GSM3588554,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588554,RAL-021_fatBody_T=5h16m,SRP183194,RAL-021,T=5h16m,Single observation,whole fat body
SRR8522322,RNA-Seq,60,72718080,PRJNA518903,SAMN10862179,28123,31570337,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325563,GSM3588555,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588555,RAL-026_fatBody_T=5h26m,SRP183194,RAL-026,T=5h26m,Single observation,whole fat body
SRR8522323,RNA-Seq,60,123373200,PRJNA518903,SAMN10862178,28124,53991656,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325564,GSM3588556,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588556,RAL-028_fatBody_T=5h36m,SRP183194,RAL-028,T=5h36m,Single observation,whole fat body
SRR8522324,RNA-Seq,60,138989940,PRJNA518903,SAMN10862177,28125,60746588,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325565,GSM3588557,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588557,RAL-038_fatBody_T=5h45m,SRP183194,RAL-038,T=5h45m,Single observation,whole fat body
SRR8522325,RNA-Seq,60,67045500,PRJNA518903,SAMN10862176,28128,29334083,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325566,GSM3588558,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588558,RAL-045_fatBody_T=6h4m,SRP183194,RAL-045,T=6h4m,Single observation,whole fat body
SRR8522326,RNA-Seq,60,65304360,PRJNA518903,SAMN10862175,28129,28429366,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325567,GSM3588559,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588559,RAL-059_fatBody_T=6h14m,SRP183194,RAL-059,T=6h14m,Single observation,whole fat body
SRR8522327,RNA-Seq,60,51956160,PRJNA518903,SAMN10862174,28130,23254693,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325568,GSM3588560,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588560,RAL-069_fatBody_T=6h24m,SRP183194,RAL-069,T=6h24m,Single observation,whole fat body
SRR8522328,RNA-Seq,60,221161560,PRJNA518903,SAMN10862225,28134,97726232,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325569,GSM3588561,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588561,RAL-083_fatBody_T=6h43m,SRP183194,RAL-083,T=6h43m,Single observation,whole fat body
SRR8522329,RNA-Seq,60,117246360,PRJNA518903,SAMN10862224,28135,51958369,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325570,GSM3588562,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588562,RAL-088_fatBody_T=6h52m,SRP183194,RAL-088,T=6h52m,Single observation,whole fat body
SRR8522330,RNA-Seq,60,79971540,PRJNA518903,SAMN10862223,28136,34879261,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325571,GSM3588563,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588563,RAL-091_fatBody_T=7h2m,SRP183194,RAL-091,T=7h2m,Single observation,whole fat body
SRR8522331,RNA-Seq,60,86211480,PRJNA518903,SAMN10862222,28138,37715134,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325572,GSM3588564,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588564,RAL-101_fatBody_T=7h12m,SRP183194,RAL-101,T=7h12m,Single observation,whole fat body
SRR8522332,RNA-Seq,60,109609200,PRJNA518903,SAMN10862221,28140,47812314,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325573,GSM3588565,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588565,RAL-109_fatBody_T=7h31m,SRP183194,RAL-109,T=7h31m,Single observation,whole fat body
SRR8522333,RNA-Seq,60,54294840,PRJNA518903,SAMN10862220,28141,24207413,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325574,GSM3588566,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588566,RAL-129_fatBody_T=7h40m,SRP183194,RAL-129,T=7h40m,Single observation,whole fat body
SRR8522334,RNA-Seq,60,90054540,PRJNA518903,SAMN10862219,28142,39541609,GEO,public,sra,ncbi,ncbi.public,SRX5325575,GSM3588567,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588567,RAL-136_fatBody_T=7h50m,SRP183194,RAL-136,T=7h50m,Single observation,whole fat body
SRR8522335,RNA-Seq,60,34970820,PRJNA518903,SAMN10862218,28143,15322917,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325576,GSM3588568,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588568,RAL-138_fatBody_T=8h0m,SRP183194,RAL-138,T=8h0m,Single observation,whole fat body
SRR8522336,RNA-Seq,60,111860280,PRJNA518903,SAMN10862151,28144,48752337,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325577,GSM3588569,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588569,RAL-142_fatBody_T=8h9m,SRP183194,RAL-142,T=8h9m,Single observation,whole fat body
SRR8522337,RNA-Seq,60,120422280,PRJNA518903,SAMN10862150,28145,52659279,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325578,GSM3588570,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588570,RAL-149_fatBody_T=8h19m,SRP183194,RAL-149,T=8h19m,Single observation,whole fat body
SRR8522338,RNA-Seq,60,126748980,PRJNA518903,SAMN10862149,28147,55289948,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325579,GSM3588571,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588571,RAL-158_fatBody_T=8h28m,SRP183194,RAL-158,T=8h28m,Single observation,whole fat body
SRR8522339,RNA-Seq,60,51245040,PRJNA518903,SAMN10862148,28149,22394850,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325580,GSM3588572,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588572,RAL-176_fatBody_T=8h38m,SRP183194,RAL-176,T=8h38m,Single observation,whole fat body
SRR8522340,RNA-Seq,60,74122740,PRJNA518903,SAMN10862147,28151,32022272,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325581,GSM3588573,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588573,RAL-181_fatBody_T=8h57m,SRP183194,RAL-181,T=8h57m,Single observation,whole fat body
SRR8522341,RNA-Seq,60,42735060,PRJNA518903,SAMN10862146,28154,18791215,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325582,GSM3588574,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588574,RAL-217_fatBody_T=9h7m,SRP183194,RAL-217,T=9h7m,Single observation,whole fat body
SRR8522342,RNA-Seq,60,77057160,PRJNA518903,SAMN10862145,28157,34237929,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325583,GSM3588575,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588575,RAL-228_fatBody_T=9h26m,SRP183194,RAL-228,T=9h26m,Single observation,whole fat body
SRR8522343,RNA-Seq,60,106438440,PRJNA518903,SAMN10862144,28160,46113600,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325584,GSM3588576,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588576,RAL-237_fatBody_T=9h36m,SRP183194,RAL-237,T=9h36m,Single observation,whole fat body
SRR8522344,RNA-Seq,60,150842640,PRJNA518903,SAMN10862143,28161,66479964,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325585,GSM3588577,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588577,RAL-239_fatBody_T=9h45m,SRP183194,RAL-239,T=9h45m,Single observation,whole fat body
SRR8522345,RNA-Seq,60,33410040,PRJNA518903,SAMN10862142,28164,14669102,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324904,GSM3588578,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588578,RAL-280_fatBody_T=9h55m,SRP183194,RAL-280,T=9h55m,Single observation,whole fat body
SRR8522346,RNA-Seq,60,94975920,PRJNA518903,SAMN10862141,28165,42053087,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324905,GSM3588579,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588579,RAL-287_fatBody_T=10h4m,SRP183194,RAL-287,T=10h4m,Single observation,whole fat body
SRR8522347,RNA-Seq,60,55009200,PRJNA518903,SAMN10862140,28166,24509128,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324906,GSM3588580,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588580,RAL-309_fatBody_T=10h14m,SRP183194,RAL-309,T=10h14m,Single observation,whole fat body
SRR8522348,RNA-Seq,60,107033640,PRJNA518903,SAMN10862139,28167,47429905,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324907,GSM3588581,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588581,RAL-317_fatBody_T=10h24m,SRP183194,RAL-317,T=10h24m,Single observation,whole fat body
SRR8522349,RNA-Seq,60,75942780,PRJNA518903,SAMN10862138,28168,32980597,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324908,GSM3588582,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588582,RAL-318_fatBody_T=10h33m,SRP183194,RAL-318,T=10h33m,Single observation,whole fat body
SRR8522350,RNA-Seq,60,122763720,PRJNA518903,SAMN10862137,28171,53505056,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324909,GSM3588583,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588583,RAL-332_fatBody_T=10h43m,SRP183194,RAL-332,T=10h43m,Single observation,whole fat body
SRR8522351,RNA-Seq,60,65255400,PRJNA518903,SAMN10862135,28172,28869001,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324910,GSM3588584,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588584,RAL-336_fatBody_T=10h52m,SRP183194,RAL-336,T=10h52m,Single observation,whole fat body
SRR8522352,RNA-Seq,60,110245320,PRJNA518903,SAMN10862173,28173,47968058,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324911,GSM3588585,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588585,RAL-338_fatBody_T=11h2m,SRP183194,RAL-338,T=11h2m,Single observation,whole fat body
SRR8522353,RNA-Seq,60,169530480,PRJNA518903,SAMN10862172,28174,73555078,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324912,GSM3588586,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588586,RAL-340_fatBody_T=11h12m,SRP183194,RAL-340,T=11h12m,Single observation,whole fat body
SRR8522354,RNA-Seq,60,122215200,PRJNA518903,SAMN10862171,28177,52866254,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324913,GSM3588587,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588587,RAL-352_fatBody_T=11h31m,SRP183194,RAL-352,T=11h31m,Single observation,whole fat body
SRR8522355,RNA-Seq,60,72846900,PRJNA518903,SAMN10862170,28180,31646080,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324914,GSM3588588,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588588,RAL-361_fatBody_T=12h0m,SRP183194,RAL-361,T=12h0m,Single observation,whole fat body
SRR8522356,RNA-Seq,60,65678820,PRJNA518903,SAMN10862169,28183,28267940,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324915,GSM3588589,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588589,RAL-371_fatBody_T=12h19m,SRP183194,RAL-371,T=12h19m,Single observation,whole fat body
SRR8522357,RNA-Seq,60,94307040,PRJNA518903,SAMN10862168,28184,41690006,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324916,GSM3588590,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588590,RAL-373_fatBody_T=12h28m,SRP183194,RAL-373,T=12h28m,Single observation,whole fat body
SRR8522358,RNA-Seq,60,95718480,PRJNA518903,SAMN10862167,28186,41590040,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324917,GSM3588591,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588591,RAL-377_fatBody_T=12h48m,SRP183194,RAL-377,T=12h48m,Single observation,whole fat body
SRR8522359,RNA-Seq,60,194741700,PRJNA518903,SAMN10862166,28188,85313208,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324918,GSM3588592,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588592,RAL-381_fatBody_T=12h57m,SRP183194,RAL-381,T=12h57m,Single observation,whole fat body
SRR8522360,RNA-Seq,60,73585380,PRJNA518903,SAMN10862165,28189,32236560,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324919,GSM3588593,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588593,RAL-382_fatBody_T=13h7m,SRP183194,RAL-382,T=13h7m,Single observation,whole fat body
SRR8522361,RNA-Seq,60,70988280,PRJNA518903,SAMN10862164,28190,31520089,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324920,GSM3588594,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588594,RAL-383_fatBody_T=13h16m,SRP183194,RAL-383,T=13h16m,Single observation,whole fat body
SRR8522362,RNA-Seq,60,52195740,PRJNA518903,SAMN10862163,28191,23446167,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324921,GSM3588595,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588595,RAL-385_fatBody_T=13h26m,SRP183194,RAL-385,T=13h26m,Single observation,whole fat body
SRR8522363,RNA-Seq,60,71533680,PRJNA518903,SAMN10862162,28192,31249185,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324922,GSM3588596,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588596,RAL-386_fatBody_T=13h36m,SRP183194,RAL-386,T=13h36m,Single observation,whole fat body
SRR8522364,RNA-Seq,60,135191640,PRJNA518903,SAMN10862161,28197,58712697,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324923,GSM3588597,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588597,RAL-440_fatBody_T=13h55m,SRP183194,RAL-440,T=13h55m,Single observation,whole fat body
SRR8522365,RNA-Seq,60,65891520,PRJNA518903,SAMN10862160,28198,29150826,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324924,GSM3588598,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588598,RAL-441_fatBody_T=14h4m,SRP183194,RAL-441,T=14h4m,Single observation,whole fat body
SRR8522366,RNA-Seq,60,36560640,PRJNA518903,SAMN10861942,28199,16385724,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324925,GSM3588599,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588599,RAL-443_fatBody_T=14h14m,SRP183194,RAL-443,T=14h14m,Single observation,whole fat body
SRR8522367,RNA-Seq,60,52876500,PRJNA518903,SAMN10861941,28200,23509670,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324926,GSM3588600,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588600,RAL-461_fatBody_T=14h24m,SRP183194,RAL-461,T=14h24m,Single observation,whole fat body
SRR8522368,RNA-Seq,60,69880320,PRJNA518903,SAMN10861940,28203,30513357,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324927,GSM3588601,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588601,RAL-492_fatBody_T=14h33m,SRP183194,RAL-492,T=14h33m,Single observation,whole fat body
SRR8522369,RNA-Seq,60,100865280,PRJNA518903,SAMN10861939,28204,44392064,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325000,GSM3588602,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588602,RAL-502_fatBody_T=14h43m,SRP183194,RAL-502,T=14h43m,Single observation,whole fat body
SRR8522370,RNA-Seq,60,34053000,PRJNA518903,SAMN10861938,28205,15173366,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325001,GSM3588603,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588603,RAL-508_fatBody_T=14h52m,SRP183194,RAL-508,T=14h52m,Single observation,whole fat body
SRR8522371,RNA-Seq,60,51153000,PRJNA518903,SAMN10861937,28206,22301252,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325002,GSM3588604,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588604,RAL-509_fatBody_T=15h2m,SRP183194,RAL-509,T=15h2m,Single observation,whole fat body
SRR8522372,RNA-Seq,60,99710700,PRJNA518903,SAMN10861936,28208,43238125,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325003,GSM3588605,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588605,RAL-535_fatBody_T=15h12m,SRP183194,RAL-535,T=15h12m,Single observation,whole fat body
